"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Нажатие кнопки","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Нажатие кнопки создатьн ачисление в справочнике информайция по авто","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Изготовители объектов учёта","",""
"","0","Открытие спарвочника, нажатие кнопки.","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спр. Контрагенты> форма списка> Купить > заказ поставщику","",""
"","0","Тест формирования отчёта ""оформленные ТПО Альянс брокер""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест ""оформленные ТПО Альянс брокер"", открытие формы, кнопка сформировать","",""
"","0","Отчёт, расчёты с подчиненными, сформировать.","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Открыть Отчёт Рачёты с подчиненными и сформировать","",""
"","0","Тест формирования отчёта ""Отчёт ТП""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест отчёт ТП, открытие формы, кнопка сформировать","",""
"","0","спр.валюты > загрузить курсы","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Валюты","",""
"","0","док.Расход из кассы","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.Расход из кассы(Зарплата сотруднику)","",""
"","0","док.Заказы покупателей > Форма  списка > кнопка создать по шаблону","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Заказы покупателей > Форма  списка > кнопка создать по шаблону","",""
"","0","Добавить строку в тч Услуги документа отчёт агента","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Отчёт Агента> тч. услуги> добавить строку","",""
"","0","Спр.Виды цен создать новый элемент","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Виды цен, создать","",""
"","0","Нажимаю все кнопки вкладки фалиы","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест всех кнопок вкладки Фаилы Справочника ИПА","",""
"","0","Спр.Организации","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Организации","",""
"","0","Док.Поступление на счёт форма списка кнопка создать по шаблону","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Поступление на счёт форма списка","",""
"","0","док.Поступление на счёт, отбор","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Поступление на счет, отбор","",""
"","17424","<описание сценария>","","Wed Nov 13 03:27:04 GMT 2024","failed","Wed Nov 13 03:27:21 GMT 2024","","док. Выпуск ГДТ > форма элемента создание.","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Расходная накладная Кнопка изменить","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Конпки отправить","",""
"","0","Нажать кнопку перейти в декларацию в справ. ИПА","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","спр.ИПА Кнопка перейти в декларацию","",""
"","0","Запонение шапки","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Отчёт Агента> создание","",""
"","0","спр.Центры сертификации","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","спр.Центры сертификации","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.БанкИКасса подгруппа расход, тест кнопок на нажатие","",""
"","0","Открытие","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док. Счёт на оплату> форма элемента> тест кнопок изменить","",""
"","0","Создание контрагента","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Создание Контрагента Через Информацию По Авто","",""
"","0","док. документы по зарплате форма списка, тест кнопок создания на основании","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док.Документы по зарплате","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест всех кнопок вкладки Свойства Справочника ИПА","",""
"","0","Тест нажатия кнопки всех кнопочек отчёта Выпуски инпекторов","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест отчёт Выпуски инпекторов, сформировать","",""
"","0","Открыть форму ""Ещё больше возможностей""","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Открыть форму ""Ещё больше возможностей""","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Модели кузовов Создание элемента","",""
"","0","тест кнопок","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Зарплата платёжные ведомости","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр. Номенклатура, форма списка, создать копированем","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Органы выдачи ПТС Создание элемента","",""
"","0","","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Кнопки Создать Вложение в Справочнике ОУ","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док.ПриходнаяНакладная> форма списка > Кнопка возврат","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.БанкИКасса создание послепления в кассу","",""
"","0","Док.Расход из кассы(На расходы) с контролем","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Расход из кассы(На расходы) с контролем","",""
"","0","отчёт реестр автоком, кнопка ""сформировать"", кнопка ""отправить""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест отчёт Реестр Автоком","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Расходная накладная > форме элемента > тч. товары и услуги > Зполнить по резервам","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","СПР.ОУ создание элементов","",""
"","0","открытие реестра через элемент справочника ИПА","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Справочник информация по авто > Форма элемента> ссылка на реестр","",""
"","0","Создать элемент СПР.СВХ","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","СПР.СВХ создание","",""
"","0","открываю корректировку, нажимаю на поле покупатель","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Корректировка долга> поле покупатель","",""
"","0","док.Поступление","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Поступление в кассу","",""
"","0","Захожу в спавочник ИПА, нажимаю кнопку выбора кузова","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Кнопки выбора Кузова элемента справочника ИПА","",""
"","0","Док.возвраты покупателей, сложение сумм","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.возвраты покупателей","",""
"","0","спр.Статусы Информации по авто > создание элемента","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","спр.Статусы Информации по авто > создание элемента","",""
"","0","Спр.Пользователи сервиса, создать элемент","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Пользователи сервиса, создать элемент","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Заказы покупателей > Форма элемента > Возврат Поставщику","",""
"","0","Тест формирования отчёта ""Реестр ТПО""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест ""Реестр ТПО"", открытие формы, кнопка сформировать","",""
"","0","Открытиен элемента счёт на оплату, заполнение поля клиентянянян","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Счёт на оплату> форма элемента> заполнение поля клиент","",""
"","0","Заполнение справочника клиенты","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Расходная накладная заполнение.","",""
"","0","нажатие всех кнопок в отчёте продажи по номенклатуре","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","отчёт Продажи по номенклатуре","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","<описание фичи>","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Приходная накладная форма элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спр. Контрагенты> кнопка телефонный звонок","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Документы > Заявка сбктс > Долполнительно > групповое Редактирование","",""
"","0","Тест нажатия кнопки сформировать Рачётной ведомости","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Расчётная ведомость, сформировать","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Инспекторы создание элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Докуменит.Выпуск ГДТ","",""
"","0","заполнение пропуска на сайте","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Обработка Заполнение пропусков","",""
"","0","док.Табели, форма списка","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.Табели, форма списка, форма элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.реестры Форма элемента, печать","",""
"","0","нажимает все кнопки на форме списка справочника контрагенты","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спр.Контрагенты > форма списка","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Список > Форма спискка","",""
"","0","Ввод поля клиент при создании авто","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спр.Информация по авто  поле показать всё","",""
"","0","Док.Заказ покупателя, нажать печать","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Заказ покупателя","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спр.Физ лица в работе , открыть форму спискп","",""
"","0","Создание заявки глонасс","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Документы > Заявка Глонасс > Создание","",""
"","0","Создание заявки, проведение, отмена проведения","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Документы > Заявка сбктс > создание и заполнение","",""
"","0","подсисистема клиет > отчёты, Взаимозачёты","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","подсисистема клиент > Отчёт Взаимозачёты","",""
"","0","Тест формирования отчёта ""Реестр ТПО(ТП Бухгалтерия)""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест ""Реестр ТПО(ТП Бухгалтерия)"", открытие формы, кнопка сформировать, кнопка отправить","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Классификаторы ТН Вэд, создание","",""
"","0","Обработка.Обмен с банком","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Обработка.Обмен с банком","",""
"","0","Док.Перемещение","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Перемещение денежных средств","",""
"","0","Открытие элемента счёт на оплату, переход к кнопке изменить>  установить цены по виду","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Счёт на оплату> форма элемента> тест кнопок изменить","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Порталы","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Контракты Создание элемента","",""
"","0","Тест выбора товара","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Декларации Форма списка","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Брокеры форма элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.БанкИКасса","",""
"","0","открытие док. декларация > создание элемента","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док.декларация> создание элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Секция переменные","",""
"","0","Док.Расход из кассы","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Расход из кассы","",""
"","0","открываю отчёт Доходы и расходы, нажимаю сформировать","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Отчёт Доходы и Расходы","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Сделать отбор по клиенту на форме списка справочника ИПА","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","СПР.Поставщики паспортов","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док. расходная Накладная >  кнопка Заполнить на основании","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Расходная накладная Создать на основании","",""
"","0","Открываю док.Корректировку долга > поле операция","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Корректировка > Поле операция","",""
"","0","док.Приём на работу, создать элемент","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.Приём на работу","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Кнопки Создать ТС в Справочнике ОУ","",""
"","0","Тест формирования отчёта ""оформленные ТПО""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест оформленные ТПО, открытие формы, кнопка сформировать","",""
"","0","Тест формирования отчёта ""Непроходные""","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест отчёт Непроходные, открытие формы","",""
"","0","Создание элемента СПР.транспорт","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.Транспорт","",""
"","0","Подсистема клиенты> Все отчёты > форма выбора отчётов","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Подсистема клиенты> Все отчёты > форма","",""
"","0","Запускаеим док. Счёт на полату, нажимаем кнопку создать копированием","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Документ счёт на оплату, форма списка","",""
"","0","Тест формирования отчёта ""реестр Оформленных ТПО ООО Автоком ""","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест отчёт ""реестр Оформленных ТПО ООО Автоком ""","",""
"","0","нажимаю по очереди все рабочие кнопки","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.ПриходнаяНакладная> форма списка > нажатие всех кнопок","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Проверка подбора физ лица","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Документы > Заявка сбктс > Долполнительно > Договр Выбрать","",""
"","0","Открытие номенклатуры","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","ТестКнопки ОбработкаГрупповоеНачислениеГрупповоеНачисление2","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","спр.Марки ОУ создание","",""
"","0","Создание статуса Авто","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест Конпки Создать рассылку отчётов","",""
"","0","Док.расход со счёта форма списка, фильтрация","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.расход со счёта форма списка, фильтрация","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док. Реестры","",""
"","0","док.Расход из кассы","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.Расход из кассы","",""
"","0","док.Документы по кадрам открытие формы","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Документы по кадрам, открытие формы","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Отчёты (Вхаиморасчёты с клиентами)","",""
"","0","подсисистема клиет > дополнительные отчёты >  форма выбора","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","подсисистема клиет > дополнительные отчёты >  форма выбора","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","спр.Грузополучатели > создать и заполнитьэлемент","",""
"","0","Док.Заказ покупателя, нажать  тч. заполнить по остаткам","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Заказ покупателя","",""
"","0","Прикрепление фаила","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Элемент справочник информация по авто > кнопка Оплатить","",""
"","0","На форме списка Поступления на счёт нажимаю кнопку скопировать","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Постепление на счёт Форма списка, скопировать","",""
"","0","док.Расход из кассы(подотчётнику) с контролем","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","док.Расход из кассы(подотчётнику) с контролем","",""
"","0","открываю корректировку, нажимаю на поле покупатель","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Корректировка долга> Кнопка заполнить на основании","",""
"","0","Подсистема финансы> Денежные средства> Сформировать отчёт","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Отчёт Расход денег","",""
"","0","Формирую отчёт сво всевозможными настройками","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Отчёт Себестоимость сотатков, все возможные кнопки","",""
"","0","Открыть счёт учёта","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Переход в справочник контрагенты и открытие счёта учёта","",""
"","0","Док.Поступление на счёт форма списка, конпка сформировать отчет","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Поступление на счёт форма списка","",""
"","0","Док.Поступление на счёт форма списка, фильтрация","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Док.Поступление на счёт форма списка","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док.Расходная накладная","",""
"","0","открытие формы списка возврат товара","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док. возврат товара > открыть форму списка","",""
"","0","тест фильтрации","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док. Зарплата платёжные ведомости","",""
"","0","Док. Расход из кассы с контролем(Зарплата по ведомости)","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Док. Расход из кассы с контролем(Зарплата по ведомости)","",""
"","0","открыть групповое поступление, проверить кнопки подгруппы изменить","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","док.Групповое поступление","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Тест создания элемента","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:25 GMT 2024","skipped","Wed Nov 13 03:27:25 GMT 2024","","Спр.ОУ тест фильтрации","",""
"","0","<описание сценария>","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Тест Конпки Создать рассылку отчётов","",""
"","0","тест Спр.Виды начислений и удержаний","","Wed Nov 13 03:27:24 GMT 2024","skipped","Wed Nov 13 03:27:24 GMT 2024","","Спраочник Виды начислений и удержаний","",""
